100 3.16
200 3.2
300 2.986666666666667
400 3.22
500 3.184
600 3.1
700 3.0914285714285716
800 3.185
900 3.1644444444444444
1000 3.124
1100 3.149090909090909
1200 3.1766666666666667
1300 3.203076923076923
1400 3.1914285714285713
1500 3.192
1600 3.1775
1700 3.1105882352941174
1800 3.1622222222222223
1900 3.136842105263158
2000 3.09
2100 3.2095238095238097
2200 3.1636363636363636
2300 3.1478260869565218
2400 3.1533333333333333
2500 3.1648
2600 3.1138461538461537
2700 3.131851851851852
2800 3.192857142857143
2900 3.1641379310344826
3000 3.192
3100 3.184516129032258
3200 3.15875
3300 3.1163636363636362
3400 3.163529411764706
3500 3.0982857142857143
3600 3.1755555555555555
3700 3.157837837837838
3800 3.14
3900 3.128205128205128
4000 3.113
4100 3.1346341463414635
4200 3.137142857142857
4300 3.130232558139535
4400 3.15
4500 3.1715555555555555
4600 3.1808695652173915
4700 3.2085106382978723
4800 3.1158333333333332
4900 3.0840816326530613
5000 3.12
5100 3.16078431372549
5200 3.1192307692307693
5300 3.1056603773584905
5400 3.120740740740741
5500 3.1396363636363636
5600 3.1878571428571427
5700 3.1719298245614036
5800 3.173793103448276
5900 3.144406779661017
6000 3.1526666666666667
6100 3.1534426229508195
6200 3.132258064516129
6300 3.1631746031746033
6400 3.143125
6500 3.1513846153846155
6600 3.116969696969697
6700 3.177313432835821
6800 3.171764705882353
6900 3.1623188405797102
7000 3.158857142857143
7100 3.087887323943662
7200 3.1055555555555556
7300 3.1293150684931508
7400 3.1421621621621623
7500 3.1424
7600 3.1673684210526316
7700 3.1111688311688313
7800 3.144102564102564
7900 3.164050632911392
8000 3.16
8100 3.1476543209876544
8200 3.1029268292682928
8300 3.1667469879518073
8400 3.164285714285714
8500 3.1670588235294117
8600 3.1367441860465117
8700 3.1379310344827585
8800 3.1004545454545456
8900 3.1514606741573035
9000 3.1813333333333333
9100 3.130989010989011
9200 3.190434782608696
9300 3.1432258064516128
9400 3.1412765957446807
9500 3.1313684210526316
9600 3.1266666666666665
9700 3.140618556701031
9800 3.135918367346939
9900 3.1232323232323234
10000 3.1076
10100 3.127920792079208
10200 3.1466666666666665
10300 3.159223300970874
10400 3.131153846153846
10500 3.147047619047619
10600 3.1358490566037736
10700 3.143551401869159
10800 3.1403703703703703
10900 3.150091743119266
11000 3.1258181818181816
11100 3.136936936936937
11200 3.145714285714286
11300 3.1306194690265485
11400 3.1473684210526316
11500 3.162434782608696
11600 3.136896551724138
11700 3.1582905982905984
11800 3.1342372881355933
11900 3.1438655462184872
12000 3.142333333333333
12100 3.141487603305785
12200 3.1308196721311474
12300 3.1460162601626016
12400 3.1138709677419354
12500 3.1296
12600 3.1276190476190475
12700 3.11244094488189
12800 3.149375
12900 3.1311627906976742
13000 3.129230769230769
13100 3.140763358778626
13200 3.144848484848485
13300 3.1473684210526316
13400 3.154626865671642
13500 3.147851851851852
13600 3.1429411764705883
13700 3.155912408759124
13800 3.1568115942028987
13900 3.127482014388489
14000 3.1145714285714288
14100 3.1597163120567378
14200 3.124788732394366
14300 3.1367832167832166
14400 3.1416666666666666
14500 3.1357241379310343
14600 3.13041095890411
14700 3.151292517006803
14800 3.1475675675675676
14900 3.144429530201342
15000 3.150933333333333
15100 3.1231788079470197
15200 3.1536842105263156
15300 3.151895424836601
15400 3.129090909090909
15500 3.1486451612903226
15600 3.1474358974358974
15700 3.12968152866242
15800 3.150632911392405
15900 3.147169811320755
